"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","91","TC-CAT-POST-NEG-003: Debe fallar si parent no es un ID válido","smoke","2026-06-19","passed","2026-06-19","POST /api/category - Creación de categorías","api/smoke/category/category-crud.smoke.spec.js","",""
"","935","TC_AD_INT_004_POST_EnableDisable_Cycle @critical","regression","2026-06-19","passed","2026-06-19","Ad — Integration Regression","api/regression/ad/ad-integration.regression.spec.js","",""
"","3429","TC_SCH_022_DELETE_ScheduleJob_Twice_Returns404 @negative","regression","2026-06-19","passed","2026-06-19","Schedule - Regression","api/regression/schedule/schedule-advanced.regression.spec.js","",""
"","92","TC_CST_GET_list_with_limit","smoke","2026-06-19","passed","2026-06-19","Customer — List (GET /api/customer)","api/smoke/customer/customer.smoke.spec.js","",""
"","1977","TC_LIV_006_GET_SearchByName","regression","2026-06-19","passed","2026-06-19","2. Búsqueda y Filtros","api/regression/live/live-advanced.regression.spec.js","",""
"","244","TC_AD_GET_search_by_name","smoke","2026-06-19","passed","2026-06-19","Ad - List & Search","api/smoke/ad/ad-crud.smoke.spec.js","",""
"","173","TC_MED_THUMB_DELETE","regression","2026-06-19","skipped","2026-06-19","11. Subrecursos Adicionales","api/regression/media/media-advanced.regression.spec.js","",""
"","80","TC_AD_022_POST_Create_VAST_NegativeMinMediaTime @negative","regression","2026-06-19","passed","2026-06-19","Ad — POST /api/ad/new · VAST","api/regression/ad/ad-create.regression.spec.js","",""
"","2181","TC_LIV_001_POST_CreateStreamVideo","smoke","2026-06-19","passed","2026-06-19","Live Stream - Smoke","api/smoke/live/live-crud.smoke.spec.js","",""
"","88","TC_ACC_REG_005_POST_InvalidMaxProfile @negative","regression","2026-06-19","passed","2026-06-19","Access Token — Negative & Boundary Regression","api/regression/access/access-negative.regression.spec.js","",""
"","248","[PL-FUNC-001.3 / UC-PL-006] Aplica restricciones geográficas vía access_rules","regression","2026-06-19","passed","2026-06-19","PUT /api/playlist/{id} - Actualización","api/regression/playlist/playlist-advanced.regression.spec.js","",""
"","351","TC_CST_POST_update_name","smoke","2026-06-19","passed","2026-06-19","Customer — Update (POST /api/customer/:id)","api/smoke/customer/customer.smoke.spec.js","",""
"","159","TC_AR_REG_LIST_002_Pagination_Stable","regression","2026-06-19","passed","2026-06-19","Access Restriction — Regression (read-only; write tests skip without session auth)","api/regression/access_restriction/access_restriction.regression.spec.js","",""
"","82","TC_AR_REG_GET_003_NotFound_Returns_Error","regression","2026-06-19","passed","2026-06-19","Access Restriction — Regression (read-only; write tests skip without session auth)","api/regression/access_restriction/access_restriction.regression.spec.js","",""
"","156","TC_LIV_062_POST_Update_NotFound @negative","regression","2026-06-19","passed","2026-06-19","12. Validación geo + not-found (LIVE-RISK-001/012)","api/regression/live/live-advanced.regression.spec.js","",""
"","5","TC_AR_REG_W004_POST_Create_MultipleRules","regression","2026-06-19","skipped","2026-06-19","Access Restriction — Regression (read-only; write tests skip without session auth)","api/regression/access_restriction/access_restriction.regression.spec.js","",""
"","1940","TC_AD_INT_005_GET_SearchByCategory","regression","2026-06-19","passed","2026-06-19","Ad — Integration Regression","api/regression/ad/ad-integration.regression.spec.js","",""
"","379","TC_MED_IMAGE_GET_NotFound","regression","2026-06-19","failed","2026-06-19","11. Subrecursos Adicionales","api/regression/media/media-advanced.regression.spec.js","",""
"","667","TC-012: Crear y eliminar cupón - verificar que deja de existir","regression","2026-06-19","passed","2026-06-19","Cupones - POST avanzado","api/regression/cupones/cupones-advanced.regression.spec.js","",""
"","163","TC_LIV_022_GET_ListWithParams","regression","2026-06-19","passed","2026-06-19","2. Búsqueda y Filtros","api/regression/live/live-advanced.regression.spec.js","",""
"","909","TC_CST_GET_list_filter_by_email","smoke","2026-06-19","passed","2026-06-19","Customer — List (GET /api/customer)","api/smoke/customer/customer.smoke.spec.js","",""
"","82","TC_CPN_POST_group_create_no_token","regression","2026-06-19","passed","2026-06-19","Coupon Group — Create (POST /api/coupon-group)","api/regression/cupones/coupon-group.regression.spec.js","",""
"","250","TC_LOG_010_DELETE_RemoveLogo","regression","2026-06-19","passed","2026-06-19","Live Stream Logo API - Exhaustive Suite (Static Assets) > 3. Suite: Eliminación y Limpieza","api/regression/live/live-logo.regression.spec.js","",""
"","254","TC_CON_CUS_001 POST /api/customer response schema","contract","2026-06-19","passed","2026-06-19","Customer — Contract","api/contract/customer/customer.contract.spec.js","",""
"","161","TC_LOG_012_DELETE_LogoIdempotency","regression","2026-06-19","passed","2026-06-19","Live Stream Logo API - Exhaustive Suite (Static Assets) > 3. Suite: Eliminación y Limpieza","api/regression/live/live-logo.regression.spec.js","",""
"","172","TC_CON_CAT_001 POST /api/category response schema","contract","2026-06-19","passed","2026-06-19","Category - Contract","api/contract/category/category.contract.spec.js","",""
"","433","TC_CAT_REG_008_Update_Name_Persists","regression","2026-06-19","passed","2026-06-19","Category — Regression","api/regression/category/category.regression.spec.js","",""
"","247","TC_CAT_REG_024_POST_AssignMedia_MissingData @negative","regression","2026-06-19","passed","2026-06-19","Category — Regression (backend gap coverage)","api/regression/category/category.regression.spec.js","",""
"","2446","TC_SCH_017_DELETE_ScheduleJob @critical","smoke","2026-06-19","passed","2026-06-19","Schedule - Smoke","api/smoke/schedule/schedule.smoke.spec.js","",""
"","86","TC_CON_MED_003 GET /api/media list response schema","contract","2026-06-19","passed","2026-06-19","Media - Contract","api/contract/media/media.contract.spec.js","",""
"","160","TC_SCH_004_GET_ScheduleJobList_NotFound","regression","2026-06-19","passed","2026-06-19","Schedule - Regression","api/regression/schedule/schedule-advanced.regression.spec.js","",""
"","2729","TC_SCH_023_GET_OrphanSchedule_NotFound @negative","regression","2026-06-19","passed","2026-06-19","Schedule - Regression","api/regression/schedule/schedule-advanced.regression.spec.js","",""
"","487","TC_CAT_REG_017_DELETE_ParentWithChildren_Blocked @negative @critical","regression","2026-06-19","passed","2026-06-19","Category — Regression (backend gap coverage)","api/regression/category/category.regression.spec.js","",""
"","207","TC_AD_020_POST_Create_VAST_HappyPath @critical","regression","2026-06-19","passed","2026-06-19","Ad — POST /api/ad/new · VAST","api/regression/ad/ad-create.regression.spec.js","",""
"","474","TC-010: Obtener cupón por ID","smoke","2026-06-19","passed","2026-06-19","Cupones - Smoke","api/smoke/cupones/cupones.smoke.spec.js","",""
"","0","TC_CON_AR_002 GET /api/settings/advanced-access-restrictions/:id response schema","contract","2026-06-19","skipped","2026-06-19","Access Restriction - Contract","api/contract/access_restriction/access_restriction.contract.spec.js","",""
"","107","TC_CST_GET_list_valid","smoke","2026-06-19","passed","2026-06-19","Customer — List (GET /api/customer)","api/smoke/customer/customer.smoke.spec.js","",""
"","269","TC_AD_014_POST_Create_InvalidType @negative","regression","2026-06-19","passed","2026-06-19","Ad — POST /api/ad/new · Negativos genéricos","api/regression/ad/ad-create.regression.spec.js","",""
"","94","TC_CON_CUS_002 GET /api/customer list response schema","contract","2026-06-19","passed","2026-06-19","Customer — Contract","api/contract/customer/customer.contract.spec.js","",""
"","412","TC_AD_REG_009_POST_Create_AllScheduleFields","regression","2026-06-19","passed","2026-06-19","Ad — Regression","api/regression/ad/ad.regression.spec.js","",""
"","84","TC_MED_SUBTITLE_GET_NotFound","regression","2026-06-19","passed","2026-06-19","11. Subrecursos Adicionales","api/regression/media/media-advanced.regression.spec.js","",""
"","3376","TC_CON_SCH_001 POST schedule-job create response schema","contract","2026-06-19","passed","2026-06-19","Schedule — Contract","api/contract/schedule/schedule.contract.spec.js","",""
"","432","TC_MED_014a_FILTER_TitleIs","regression","2026-06-19","passed","2026-06-19","6. Filtros Avanzados (filterData)","api/regression/media/media-advanced.regression.spec.js","",""
"","177","TC_MED_005b_GET_ListWithoutCategory","regression","2026-06-19","passed","2026-06-19","3b. Read Media - variantes","api/regression/media/media-advanced.regression.spec.js","",""
"","273","Obtener Ad por ID (200)","smoke","2026-06-19","passed","2026-06-19","Ad - GET","api/smoke/ad/ad-crud.smoke.spec.js","",""
"","349","TC_AD_016_POST_Create_NameOnlySpaces @negative","regression","2026-06-19","passed","2026-06-19","Ad — POST /api/ad/new · Negativos genéricos","api/regression/ad/ad-create.regression.spec.js","",""
"","87","TC_CPN_GET_group_list_no_token","regression","2026-06-19","passed","2026-06-19","Coupon Group — List (GET /api/coupon-group)","api/regression/cupones/coupon-group.regression.spec.js","",""
"","417","TC_MED_004_POST_InvalidType","regression","2026-06-19","passed","2026-06-19","2b. Create Media - variantes","api/regression/media/media-advanced.regression.spec.js","",""
"","113","TC_CON_AT_002 POST /api/access/issue live happy path schema","contract","2026-06-19","passed","2026-06-19","Access Token — Contract","api/contract/access/access-token.contract.spec.js","",""
"","4","TC_AR_REG_W002_POST_Create_GeoRule @critical","regression","2026-06-19","skipped","2026-06-19","Access Restriction — Regression (read-only; write tests skip without session auth)","api/regression/access_restriction/access_restriction.regression.spec.js","",""
"","83","TC_CON_CAT_003 GET /api/category list response schema","contract","2026-06-19","passed","2026-06-19","Category - Contract","api/contract/category/category.contract.spec.js","",""
"","273","TC_CON_CPN_001 POST /api/coupon create response schema","contract","2026-06-19","passed","2026-06-19","Coupon — Contract","api/contract/coupon/coupon.contract.spec.js","",""
"","83","TC_AT_POST_issue_type_mismatch_media_as_live","smoke","2026-06-19","passed","2026-06-19","Access Token — Issue (POST /api/access/issue)","api/smoke/access/access-token.smoke.spec.js","",""
"","357","TC-CAT-POST-002: Crear categoría completa con parent, drm, track y visible","smoke","2026-06-19","passed","2026-06-19","POST /api/category - Creación de categorías","api/smoke/category/category-crud.smoke.spec.js","",""
"","81","[PL-SMOKE-007-NEG] POST devuelve error cuando falta el campo name","smoke","2026-06-19","passed","2026-06-19","Playlist - Smoke","api/smoke/playlist/playlist-crud.smoke.spec.js","",""
"","570","TC_MED_018a_INDEX_VisibilityAdmin - all=true incluye no publicados","regression","2026-06-19","passed","2026-06-19","8. Visibility Index","api/regression/media/media-advanced.regression.spec.js","",""
"","171","[PL-FUNC-001.1.2] Crea playlist Smart con criterios de filtrado","regression","2026-06-19","passed","2026-06-19","POST /api/playlist - Tipos de playlist","api/regression/playlist/playlist-advanced.regression.spec.js","",""
"","80","TC_THB_005_POST_UploadNoToken","smoke","2026-06-19","passed","2026-06-19","Live Stream Thumbnail API - Batería de Pruebas > 2. Suite: Seguridad (Auth)","api/smoke/live/live-thumbnail.smoke.spec.js","",""
"","506","TC_AD_INT_002_POST_Update_TagsEmpty_DoesNotClear @known-behavior","regression","2026-06-19","passed","2026-06-19","Ad — Integration Regression","api/regression/ad/ad-integration.regression.spec.js","",""
"","261","TC_LOG_002_GET_VerifyPersistence","regression","2026-06-19","passed","2026-06-19","Live Stream Logo API - Exhaustive Suite (Static Assets) > 1. Suite: Casos Positivos y Persistencia","api/regression/live/live-logo.regression.spec.js","",""
"","168","TC_LIV_003b_GET_DetailNotFound","smoke","2026-06-19","passed","2026-06-19","Live Stream - Smoke","api/smoke/live/live-crud.smoke.spec.js","",""
"","412","TC_CAT_REG_018_GET_FilterByParentId","regression","2026-06-19","passed","2026-06-19","Category — Regression (backend gap coverage)","api/regression/category/category.regression.spec.js","",""
"","89","TC_MED_META_GET_NotFound","regression","2026-06-19","passed","2026-06-19","10. Subrecursos (Metas)","api/regression/media/media-advanced.regression.spec.js","",""
"","161","[PL-FUNC-001.1.3] Crea playlist Series con estructura de temporadas","regression","2026-06-19","passed","2026-06-19","POST /api/playlist - Tipos de playlist","api/regression/playlist/playlist-advanced.regression.spec.js","",""
"","169","[PL-BRULE-002.2.7] Crea playlist Manual con featured=true","regression","2026-06-19","passed","2026-06-19","POST /api/playlist - Tipos de playlist","api/regression/playlist/playlist-advanced.regression.spec.js","",""
"","83","TC_ACC_REG_007_POST_VeryLongIpString @negative @boundary","regression","2026-06-19","passed","2026-06-19","Access Token — Negative & Boundary Regression","api/regression/access/access-negative.regression.spec.js","",""
"","2429","TC_CON_SCH_003 GET derived schedule list response schema","contract","2026-06-19","passed","2026-06-19","Schedule — Contract","api/contract/schedule/schedule.contract.spec.js","",""
"","2156","TC_LIV_004_POST_UpdateNameOnly","regression","2026-06-19","passed","2026-06-19","1b. CRUD adicional","api/regression/live/live-advanced.regression.spec.js","",""
"","84","[PL-NEG] 400 o 500 cuando falta el campo type","regression","2026-06-19","passed","2026-06-19","POST /api/playlist - Validaciones negativas","api/regression/playlist/playlist-advanced.regression.spec.js","",""
"","82","TC_CST_GET_by_id_not_found","smoke","2026-06-19","passed","2026-06-19","Customer — Get by ID (GET /api/customer?id=:id)","api/smoke/customer/customer.smoke.spec.js","",""
"","250","[PL-BRULE-002.2.7] Actualiza flags featured y no_ad","regression","2026-06-19","passed","2026-06-19","PUT /api/playlist/{id} - Actualización","api/regression/playlist/playlist-advanced.regression.spec.js","",""
"","399","TC_CUS_REG_003_GET_Filter_Email_Exact","regression","2026-06-19","passed","2026-06-19","Customer — Regression","api/regression/customer/customer.regression.spec.js","",""
"","82","TC_CON_PL_003 GET /api/playlist list response schema","contract","2026-06-19","passed","2026-06-19","Playlist - Contract","api/contract/playlist/playlist.contract.spec.js","",""
"","80","TC_AD_011_POST_Create_MissingName @negative","regression","2026-06-19","passed","2026-06-19","Ad — POST /api/ad/new · Negativos genéricos","api/regression/ad/ad-create.regression.spec.js","",""
"","95","TC_AR_NEG_010_GET_NonExistentRestriction","smoke","2026-06-19","passed","2026-06-19","Access Restrictions - Smoke","api/smoke/access-restriction/access-restriction.smoke.spec.js","",""
"","448","TC_MED_014c_FILTER_TitleStartsEndsWith","regression","2026-06-19","passed","2026-06-19","6. Filtros Avanzados (filterData)","api/regression/media/media-advanced.regression.spec.js","",""
"","1976","TC_LIV_054_GET_RestreamDetail_NotFound @negative","regression","2026-06-19","passed","2026-06-19","Live Restream — Lifecycle (LIVE-RISK-007)","api/regression/live/live-restream.regression.spec.js","",""
"","83","TC_AT_POST_issue_missing_id","smoke","2026-06-19","passed","2026-06-19","Access Token — Issue (POST /api/access/issue)","api/smoke/access/access-token.smoke.spec.js","",""
"","244","TC_CON_PL_002 GET /api/playlist/:id response schema","contract","2026-06-19","passed","2026-06-19","Playlist - Contract","api/contract/playlist/playlist.contract.spec.js","",""
"","885","Crear Ad mínimo (name, type, flags)","smoke","2026-06-19","passed","2026-06-19","Ad - Creación","api/smoke/ad/ad-crud.smoke.spec.js","",""
"","166","TC_LIV_010_GET_PaginationLimit","regression","2026-06-19","passed","2026-06-19","2. Búsqueda y Filtros","api/regression/live/live-advanced.regression.spec.js","",""
"","408","TC_CST_POST_create_duplicate_email","smoke","2026-06-19","passed","2026-06-19","Customer — Create (POST /api/customer)","api/smoke/customer/customer.smoke.spec.js","",""
"","270","TC-007: Crear cupón reutilizable con código personalizado","regression","2026-06-19","passed","2026-06-19","Cupones - POST avanzado","api/regression/cupones/cupones-advanced.regression.spec.js","",""
"","86","TC_MED_017a_INDEX_VisibilityMasking - solo publicados en endpoint público","regression","2026-06-19","passed","2026-06-19","8. Visibility Index","api/regression/media/media-advanced.regression.spec.js","",""
"","2085","TC_LIV_051_POST_CreateRestream_Custom_HappyPath @critical","regression","2026-06-19","passed","2026-06-19","Live Restream — Lifecycle (LIVE-RISK-007)","api/regression/live/live-restream.regression.spec.js","",""
"","0","TC_CON_AR_001 POST /api/settings/advanced-access-restrictions response schema","contract","2026-06-19","skipped","2026-06-19","Access Restriction - Contract","api/contract/access_restriction/access_restriction.contract.spec.js","",""
"","4","TC_AR_REG_W006_DELETE_AR @critical","regression","2026-06-19","skipped","2026-06-19","Access Restriction — Regression (read-only; write tests skip without session auth)","api/regression/access_restriction/access_restriction.regression.spec.js","",""
"","418","TC_CAT_REG_003_ParentChild_Tree","regression","2026-06-19","passed","2026-06-19","Category — Regression","api/regression/category/category.regression.spec.js","",""
"","166","TC_THB_001_POST_UploadThumbnail","smoke","2026-06-19","passed","2026-06-19","Live Stream Thumbnail API - Batería de Pruebas > 1. Suite: Casos Positivos y Persistencia","api/smoke/live/live-thumbnail.smoke.spec.js","",""
"","81","TC_AD_012_POST_Create_EmptyName @negative","regression","2026-06-19","passed","2026-06-19","Ad — POST /api/ad/new · Negativos genéricos","api/regression/ad/ad-create.regression.spec.js","",""
"","155","TC_LIV_060_POST_Create_InvalidCitiesCountry @negative","regression","2026-06-19","passed","2026-06-19","12. Validación geo + not-found (LIVE-RISK-001/012)","api/regression/live/live-advanced.regression.spec.js","",""
"","181","TC_MED_006_GET_ListValidPagination","regression","2026-06-19","passed","2026-06-19","3b. Read Media - variantes","api/regression/media/media-advanced.regression.spec.js","",""
"","87","TC_AT_POST_issue_invalid_token","smoke","2026-06-19","passed","2026-06-19","Access Token — Issue (POST /api/access/issue)","api/smoke/access/access-token.smoke.spec.js","",""
"","2192","TC_LIV_003_GET_DetailStream","smoke","2026-06-19","passed","2026-06-19","Live Stream - Smoke","api/smoke/live/live-crud.smoke.spec.js","",""
"","88","TC_CPN_POST_group_create_stores_name_correctly","regression","2026-06-19","passed","2026-06-19","Coupon Group — Create (POST /api/coupon-group)","api/regression/cupones/coupon-group.regression.spec.js","",""
"","168","TC_LIV_002_GET_ListStreams","smoke","2026-06-19","passed","2026-06-19","Live Stream - Smoke","api/smoke/live/live-crud.smoke.spec.js","",""
"","171","TC_CAT_REG_010_POST_DRM_Compatible_Branch","regression","2026-06-19","passed","2026-06-19","Category — Regression (backend gap coverage)","api/regression/category/category.regression.spec.js","",""
"","208","TC_AD_030_POST_Create_AdInsertion_HappyPath @critical","regression","2026-06-19","passed","2026-06-19","Ad — POST /api/ad/new · ad-insertion","api/regression/ad/ad-create.regression.spec.js","",""
"","88","TC_CON_ACK_002 GET /api/access/check/start schema — with valid token","contract","2026-06-19","passed","2026-06-19","Access Check — Contract","api/contract/access/access-check.contract.spec.js","",""
"","82","TC_AT_POST_issue_with_max_profile","smoke","2026-06-19","passed","2026-06-19","Access Token — Issue (POST /api/access/issue)","api/smoke/access/access-token.smoke.spec.js","",""
"","276","TC_CST_POST_create_valid","smoke","2026-06-19","passed","2026-06-19","Customer — Create (POST /api/customer)","api/smoke/customer/customer.smoke.spec.js","",""
"","254","TC_LIV_007_GET_FilterOnline","regression","2026-06-19","passed","2026-06-19","2. Búsqueda y Filtros","api/regression/live/live-advanced.regression.spec.js","",""
"","156","TC_LIV_050_POST_StartRecord_NotFound @negative","regression","2026-06-19","passed","2026-06-19","11. Estado de grabación — negativos (LIVE-RISK-003)","api/regression/live/live-advanced.regression.spec.js","",""
"","261","TC_AD_GET_search_by_id","smoke","2026-06-19","passed","2026-06-19","Ad - List & Search","api/smoke/ad/ad-crud.smoke.spec.js","",""
"","2058","TC_LIV_058_POST_StopRestream_NotFound @negative","regression","2026-06-19","passed","2026-06-19","Live Restream — Lifecycle (LIVE-RISK-007)","api/regression/live/live-restream.regression.spec.js","",""
"","117","TC-003: Validar estructura de datos del listado","smoke","2026-06-19","passed","2026-06-19","Cupones - Smoke","api/smoke/cupones/cupones.smoke.spec.js","",""
"","453","TC_MED_013_DELETE_Success","smoke","2026-06-19","passed","2026-06-19","Media - Smoke","api/smoke/media/media-crud.smoke.spec.js","",""
"","91","TC_CON_ACK_001 GET /api/access/check/play schema — with valid token","contract","2026-06-19","passed","2026-06-19","Access Check — Contract","api/contract/access/access-check.contract.spec.js","",""
"","259","[PL-FUNC-001.1.5] Actualiza nombre y descripción","regression","2026-06-19","passed","2026-06-19","PUT /api/playlist/{id} - Actualización","api/regression/playlist/playlist-advanced.regression.spec.js","",""
"","255","TC_CST_POST_create_with_optional_fields","smoke","2026-06-19","passed","2026-06-19","Customer — Create (POST /api/customer)","api/smoke/customer/customer.smoke.spec.js","",""
"","492","TC_CAT_REG_013_POST_Update_OmitParent_OrphansChild @negative","regression","2026-06-19","passed","2026-06-19","Category — Regression (backend gap coverage)","api/regression/category/category.regression.spec.js","",""
"","3040","TC_SCH_012_GET_ScheduleJobDetail @critical","smoke","2026-06-19","passed","2026-06-19","Schedule - Smoke","api/smoke/schedule/schedule.smoke.spec.js","",""
"","84","TC_CPN_POST_group_disable_no_token","regression","2026-06-19","passed","2026-06-19","Coupon Group — Bulk Disable (POST /api/coupon-group/:id/disable)","api/regression/cupones/coupon-group.regression.spec.js","",""
"","88","TC_MED_007_GET_SortDescending","regression","2026-06-19","passed","2026-06-19","3b. Read Media - variantes","api/regression/media/media-advanced.regression.spec.js","",""
"","90","TC_CPN_REG_006_POST_PercentZero_Boundary @boundary","regression","2026-06-19","passed","2026-06-19","Coupon — Limits & Validation Regression","api/regression/cupones/coupon-limits.regression.spec.js","",""
"","566","TC_MED_014_DELETE_AlreadyDeleted","regression","2026-06-19","passed","2026-06-19","5b. Delete Media - variantes","api/regression/media/media-advanced.regression.spec.js","",""
"","80","[PL-SMOKE-005] GET retorna 404 para playlist inexistente","smoke","2026-06-19","passed","2026-06-19","Playlist - Smoke","api/smoke/playlist/playlist-crud.smoke.spec.js","",""
"","2214","TC_LIV_055_POST_UpdateRestream_Name","regression","2026-06-19","passed","2026-06-19","Live Restream — Lifecycle (LIVE-RISK-007)","api/regression/live/live-restream.regression.spec.js","",""
"","675","[PL-FUNC-001.2.3] Al vaciar rules.manual.medias, medias ya no aparece","regression","2026-06-19","passed","2026-06-19","GET ?medias=true - Medias incluidas","api/regression/playlist/playlist-advanced.regression.spec.js","",""
"","2091","TC_LIV_039_POST_EnableDVR","regression","2026-06-19","passed","2026-06-19","8. Configuración Avanzada","api/regression/live/live-advanced.regression.spec.js","",""
"","157","TC_THB_003_POST_SetDefaultThumbnail","smoke","2026-06-19","passed","2026-06-19","Live Stream Thumbnail API - Batería de Pruebas > 1. Suite: Casos Positivos y Persistencia","api/smoke/live/live-thumbnail.smoke.spec.js","",""
"","438","TC_MED_014e_FILTER_TypeVideo","regression","2026-06-19","passed","2026-06-19","6. Filtros Avanzados (filterData)","api/regression/media/media-advanced.regression.spec.js","",""
"","614","TC_CON_MED_002 GET /api/media/:id response schema","contract","2026-06-19","passed","2026-06-19","Media - Contract","api/contract/media/media.contract.spec.js","",""
"","2865","TC_AD_INT_003_POST_RemoveCategory_VerifyGone","regression","2026-06-19","passed","2026-06-19","Ad — Integration Regression","api/regression/ad/ad-integration.regression.spec.js","",""
"","116","TC_AR_REG_LIST_001_Contains_Expected_Fields","regression","2026-06-19","passed","2026-06-19","Access Restriction — Regression (read-only; write tests skip without session auth)","api/regression/access_restriction/access_restriction.regression.spec.js","",""
"","990","TC_AD_REG_003_POST_Update_TagsEmpty_KnownBug @negative","regression","2026-06-19","passed","2026-06-19","Ad — Regression","api/regression/ad/ad.regression.spec.js","",""
"","2","[PL-FUNC-001.3.1] El token generado aparece en el detalle de la playlist","regression","2026-06-19","skipped","2026-06-19","Access Tokens","api/regression/playlist/playlist-advanced.regression.spec.js","",""
"","333","TC_CST_POST_update_no_token","smoke","2026-06-19","passed","2026-06-19","Customer — Update (POST /api/customer/:id)","api/smoke/customer/customer.smoke.spec.js","",""
"","153","TC_LIV_063_DELETE_NotFound @negative","regression","2026-06-19","passed","2026-06-19","12. Validación geo + not-found (LIVE-RISK-001/012)","api/regression/live/live-advanced.regression.spec.js","",""
"","414","TC_CAT_REG_019_GET_FilterParentNull_RootsOnly","regression","2026-06-19","passed","2026-06-19","Category — Regression (backend gap coverage)","api/regression/category/category.regression.spec.js","",""
"","674","TC_AD_REG_004_POST_Update_NegativePrerollSkip @negative","regression","2026-06-19","passed","2026-06-19","Ad — Regression","api/regression/ad/ad.regression.spec.js","",""
"","102","TC_AT_POST_issue_live_valid","smoke","2026-06-19","passed","2026-06-19","Access Token — Issue (POST /api/access/issue)","api/smoke/access/access-token.smoke.spec.js","",""
"","243","TC_CAT_REG_023_POST_Visible_Default_True","regression","2026-06-19","passed","2026-06-19","Category — Regression (backend gap coverage)","api/regression/category/category.regression.spec.js","",""
"","472","TC_MED_002_POST_CreateFullPayload","regression","2026-06-19","passed","2026-06-19","2b. Create Media - variantes","api/regression/media/media-advanced.regression.spec.js","",""
"","249","TC_LOG_004_POST_SetExternalLogoUrl","regression","2026-06-19","passed","2026-06-19","Live Stream Logo API - Exhaustive Suite (Static Assets) > 1. Suite: Casos Positivos y Persistencia","api/regression/live/live-logo.regression.spec.js","",""
"","430","TC_MED_PREVIEW_POST","regression","2026-06-19","passed","2026-06-19","11. Subrecursos Adicionales","api/regression/media/media-advanced.regression.spec.js","",""
"","3745","TC_LIV_047_POST_PartialUpdate_ResetsLogoPosition @negative","regression","2026-06-19","passed","2026-06-19","10. Update — preservación de campos (LIVE-RISK-011)","api/regression/live/live-advanced.regression.spec.js","",""
"","407","TC_CST_POST_update_persists","smoke","2026-06-19","passed","2026-06-19","Customer — Update (POST /api/customer/:id)","api/smoke/customer/customer.smoke.spec.js","",""
"","6999","TC_CPN_REG_003_POST_IsReusableFalse_CustomerMaxUseGt1 @negative","regression","2026-06-19","passed","2026-06-19","Coupon — Limits & Validation Regression","api/regression/cupones/coupon-limits.regression.spec.js","",""
"","100","TC-013: Error para cupón inexistente","smoke","2026-06-19","passed","2026-06-19","Cupones - Smoke","api/smoke/cupones/cupones.smoke.spec.js","",""
"","347","TC_AD_REG_002_POST_Create_InvalidType @negative","regression","2026-06-19","passed","2026-06-19","Ad — Regression","api/regression/ad/ad.regression.spec.js","",""
"","411","TC_CON_CUS_004 POST /api/customer duplicate email error schema @negative","contract","2026-06-19","passed","2026-06-19","Customer — Contract","api/contract/customer/customer.contract.spec.js","",""
"","90","TC_MED_005c_GET_WithoutCategoryAndId","regression","2026-06-19","skipped","2026-06-19","3c. Read - without_category + id","api/regression/media/media-advanced.regression.spec.js","",""
"","82","TC_CAT_REG_016_DELETE_NotFound @negative","regression","2026-06-19","passed","2026-06-19","Category — Regression (backend gap coverage)","api/regression/category/category.regression.spec.js","",""
"","858","TC-002: Verificar filtro por custom_code","regression","2026-06-19","passed","2026-06-19","Cupones - GET avanzado","api/regression/cupones/cupones-advanced.regression.spec.js","",""
"","2124","TC_LIV_027_028_POST_LogoConfig","regression","2026-06-19","passed","2026-06-19","7. Thumbnails y Logo","api/regression/live/live-advanced.regression.spec.js","",""
"","88","TC_LOG_013_POST_UploadNoToken @negative","regression","2026-06-19","passed","2026-06-19","Live Stream Logo API - Exhaustive Suite (Static Assets) > 4. Suite: Seguridad (Auth)","api/regression/live/live-logo.regression.spec.js","",""
"","2754","TC_SCH_024_Schedule_Count_Stable_After_Cascade_Delete","regression","2026-06-19","passed","2026-06-19","Schedule - Regression","api/regression/schedule/schedule-advanced.regression.spec.js","",""
"","420","TC_CUS_REG_002_POST_Update_StatusCycle","regression","2026-06-19","passed","2026-06-19","Customer — Regression","api/regression/customer/customer.regression.spec.js","",""
"","1715","TC_AD_REG_005_GET_AllAdTypes_Valid","regression","2026-06-19","passed","2026-06-19","Ad — Regression","api/regression/ad/ad.regression.spec.js","",""
"","568","TC_AR_001_GET_ListAllRestrictions","smoke","2026-06-19","passed","2026-06-19","Access Restrictions - Smoke","api/smoke/access-restriction/access-restriction.smoke.spec.js","",""
"","255","[BR-PL-005] El type es mutable: actualizar con type diferente sí lo cambia","regression","2026-06-19","passed","2026-06-19","Reglas de negocio (BR)","api/regression/playlist/playlist-advanced.regression.spec.js","",""
"","85","TC_CPN_REG_001_POST_PercentOver100_Boundary @negative @boundary","regression","2026-06-19","passed","2026-06-19","Coupon — Limits & Validation Regression","api/regression/cupones/coupon-limits.regression.spec.js","",""
"","246","TC_CAT_REG_012_POST_Update_SelfParent_ResetsToRoot","regression","2026-06-19","passed","2026-06-19","Category — Regression (backend gap coverage)","api/regression/category/category.regression.spec.js","",""
